"","Condition","List","GenderRating","Name","Prompt","Male","Female","Other","Likeable","Accomplished","Important","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"7080","full","2B",5.86,"Elisha Bell","book",0,1,0,2,1,3,"R_2PduCZaXo7WFxJQ","female","18 - 24","White","4 year degree"
"7081","full","2B",3.75,"Quinn Brooks","politics",1,0,0,3,3,3,"R_2PduCZaXo7WFxJQ","female","18 - 24","White","4 year degree"
"7082","full","2B",6.78,"Rebecca King","album",0,1,0,2,2,3,"R_2PduCZaXo7WFxJQ","female","18 - 24","White","4 year degree"
"7083","full","2B",4.34,"Riley Campbell","sports",1,0,0,3,3,5,"R_2PduCZaXo7WFxJQ","female","18 - 24","White","4 year degree"
"7084","full","2B",2.41,"Tommie Hill","meals",0,1,0,1,3,2,"R_2PduCZaXo7WFxJQ","female","18 - 24","White","4 year degree"
"7085","full","2A",2.12,"Chris Collins","meals",1,0,0,2,2,2,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7086","full","2A",5.59,"Jodie Ward","animals",0,1,0,2,2,1,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7087","full","2A",4.73,"Kerry Moore","book",1,0,0,4,2,4,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7088","full","2A",6.73,"Mary Brown","politics",0,1,0,3,3,3,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7089","full","2A",1.21,"Matthew Turner","album",1,0,0,4,2,4,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7090","full","2A",3.61,"Stevie Cooper","science",1,0,0,4,2,3,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7091","full","2A",4.22,"Taylor Smith","sports",1,0,0,4,2,5,"R_abkXFO9RW8bUOQh","female","45 - 54","White","4 year degree"
"7092","full","2A",2.12,"Chris Collins","meals",1,0,0,2,2,2,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7093","full","2A",5.59,"Jodie Ward","animals",0,1,0,3,2,3,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7094","full","2A",4.73,"Kerry Moore","book",1,0,0,3,2,3,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7095","full","2A",6.73,"Mary Brown","politics",1,0,0,3,2,3,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7096","full","2A",1.21,"Matthew Turner","album",0,1,0,3,3,3,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7097","full","2A",3.61,"Stevie Cooper","science",1,0,0,3,4,4,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7098","full","2A",4.22,"Taylor Smith","sports",1,0,0,4,3,3,"R_2qsEtRUPTImXg8u","male","25 - 34","Asian","4 year degree"
"7099","full","1C",6.24,"Ashley Cook","book",0,1,0,1,2,1,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7100","full","1C",2.61,"Emerson Moore","meals",1,0,0,1,3,1,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7101","full","1C",6.82,"Emily Ward","album",0,1,0,1,1,1,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7102","full","1C",5.34,"Jackie Turner","animals",0,1,0,1,3,1,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7103","full","1C",1.28,"James Green","science",1,0,0,3,1,2,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7104","full","1C",4.39,"Jessie Brooks","sports",0,1,0,2,1,1,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7105","full","1C",3.87,"Reese King","politics",1,0,0,2,2,1,"R_1KlpWPIhHKPZ1y1","female","45 - 54","White","4 year degree"
"7106","full","2A",2.12,"Chris Collins","meals",1,0,0,1,1,1,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7107","full","2A",5.59,"Jodie Ward","animals",0,1,0,2,1,2,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7108","full","2A",4.73,"Kerry Moore","book",0,1,0,1,1,1,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7109","full","2A",6.73,"Mary Brown","politics",0,1,0,2,1,2,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7110","full","2A",1.21,"Matthew Turner","album",1,0,0,4,1,3,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7111","full","2A",3.61,"Stevie Cooper","science",1,0,0,2,1,2,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7112","full","2A",4.22,"Taylor Smith","sports",0,1,0,1,1,4,"R_3maDbUHjsH6UpOA","female","25 - 34","White  Black or African American","Some college"
"7113","full","3A",2.12,"Chris Young","politics",1,0,0,1,2,2,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7114","full","3A",5.59,"Jodie Cooper","sports",0,1,0,2,1,2,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7115","full","3A",4.73,"Kerry Bell","animals",0,1,0,2,2,2,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7116","full","3A",6.73,"Mary Collins","album",0,1,0,1,2,3,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7117","full","3A",1.21,"Matthew Brown","science",1,0,0,2,1,1,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7118","full","3A",3.61,"Stevie Ward","meals",1,0,0,1,2,1,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7119","full","3A",4.22,"Taylor Miller","book",0,1,0,2,3,3,"R_1gBdquvoOkOb9C2","male","45 - 54","White","2 year degree"
"7120","full","3B",5.22,"Blair Hill","book",0,1,0,2,5,5,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7121","full","3B",1.24,"Brian King","animals",0,1,0,2,3,2,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7122","full","3B",5.86,"Elisha Moore","politics",0,1,0,2,2,2,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7123","full","3B",3.75,"Quinn Parker","sports",0,1,0,4,3,3,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7124","full","3B",6.78,"Rebecca Wright","meals",1,0,0,2,2,1,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7125","full","3B",4.34,"Riley Cook","science",1,0,0,3,2,2,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7126","full","3B",2.41,"Tommie Smith","album",1,0,0,2,2,3,"R_ex14t4CmTbANeBr","female","35 - 44","White","2 year degree"
"7127","full","1C",6.24,"Ashley Cook","book",0,1,0,2,1,2,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7128","full","1C",2.61,"Emerson Moore","meals",1,0,0,1,1,1,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7129","full","1C",6.82,"Emily Ward","album",0,1,0,1,1,2,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7130","full","1C",5.34,"Jackie Turner","animals",0,1,0,1,1,1,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7131","full","1C",1.28,"James Green","science",1,0,0,1,1,1,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7132","full","1C",4.39,"Jessie Brooks","sports",1,0,0,1,1,3,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7133","full","1C",3.87,"Reese King","politics",1,0,0,1,2,1,"R_2Qh4W8staBy5cZ6","female","25 - 34","Other","Some college"
"7134","full","1C",6.24,"Ashley Cook","book",0,1,0,2,2,4,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7135","full","1C",2.61,"Emerson Moore","meals",0,1,0,1,2,3,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7136","full","1C",6.82,"Emily Ward","album",0,1,0,3,1,2,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7137","full","1C",5.34,"Jackie Turner","animals",1,0,0,1,2,3,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7138","full","1C",1.28,"James Green","science",0,1,0,3,2,2,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7139","full","1C",4.39,"Jessie Brooks","sports",1,0,0,3,2,3,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7140","full","1C",3.87,"Reese King","politics",1,0,0,2,2,3,"R_2UX7Iq04bInm4b5","male","35 - 44","White","2 year degree"
"7141","full","1B",5.22,"Blair Campbell","politics",0,1,0,2,3,3,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7142","full","1B",1.24,"Brian Walker","sports",1,0,0,3,2,3,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7143","full","1B",5.86,"Elisha Collins","album",0,1,0,2,2,3,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7144","full","1B",3.75,"Quinn Young","book",0,1,0,2,2,3,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7145","full","1B",6.78,"Rebecca Bell","animals",0,1,0,3,3,5,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7146","full","1B",4.34,"Riley Hill","meals",1,0,0,2,3,3,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7147","full","1B",2.41,"Tommie Brown","science",0,0,1,2,3,2,"R_xgrjdWXLrJyh84h","male","25 - 34","White","4 year degree"
"7148","full","1C",6.24,"Ashley Cook","book",1,0,0,3,2,4,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7149","full","1C",2.61,"Emerson Moore","meals",1,0,0,1,1,1,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7150","full","1C",6.82,"Emily Ward","album",0,1,0,4,2,4,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7151","full","1C",5.34,"Jackie Turner","animals",0,1,0,2,3,3,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7152","full","1C",1.28,"James Green","science",1,0,0,4,4,3,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7153","full","1C",4.39,"Jessie Brooks","sports",0,1,0,3,4,5,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7154","full","1C",3.87,"Reese King","politics",1,0,0,2,3,3,"R_2DYVwnexdRFDtIa","female","25 - 34","Black or African American","Professional degree"
"7155","full","1C",6.24,"Ashley Cook","book",0,1,0,1,1,1,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7156","full","1C",2.61,"Emerson Moore","meals",0,1,0,1,1,2,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7157","full","1C",6.82,"Emily Ward","album",0,1,0,3,1,3,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7158","full","1C",5.34,"Jackie Turner","animals",0,1,0,1,1,1,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7159","full","1C",1.28,"James Green","science",0,1,0,4,2,4,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7160","full","1C",4.39,"Jessie Brooks","sports",1,0,0,2,1,3,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7161","full","1C",3.87,"Reese King","politics",1,0,0,1,1,1,"R_2OHm8WZEyD26Rbk","female","25 - 34","White","Some college"
"7162","full","3C",6.24,"Ashley Green","album",0,1,0,1,3,2,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7163","full","3C",2.61,"Emerson Baker","animals",1,0,0,1,2,2,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7164","full","3C",6.82,"Emily Brooks","politics",0,1,0,1,4,3,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7165","full","3C",5.34,"Jackie Walker","book",0,1,0,2,4,4,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7166","full","3C",1.28,"James White","sports",1,0,0,3,1,3,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7167","full","3C",4.39,"Jessie Turner","science",1,0,0,3,1,2,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7168","full","3C",3.87,"Reese Campbell","meals",1,0,0,3,4,1,"R_2Sv0JnU7kU9rb3l","female","35 - 44","Asian","4 year degree"
"7169","full","2B",5.22,"Blair Young","animals",1,0,0,2,3,3,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7170","full","2B",1.24,"Brian Wright","science",1,0,0,3,5,4,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7171","full","2B",5.86,"Elisha Bell","book",1,0,0,3,2,4,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7172","full","2B",3.75,"Quinn Brooks","politics",0,1,0,3,5,3,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7173","full","2B",6.78,"Rebecca King","album",0,1,0,2,5,3,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7174","full","2B",4.34,"Riley Campbell","sports",1,0,0,3,2,3,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7175","full","2B",2.41,"Tommie Hill","meals",1,0,0,5,3,4,"R_2sXSRob6nvtKJw3","male","25 - 34","White","4 year degree"
"7176","full","2A",2.12,"Chris Collins","meals",1,0,0,1,1,1,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7177","full","2A",5.59,"Jodie Ward","animals",0,1,0,1,1,1,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7178","full","2A",4.73,"Kerry Moore","book",0,1,0,2,1,2,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7179","full","2A",6.73,"Mary Brown","politics",0,1,0,2,2,2,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7180","full","2A",1.21,"Matthew Turner","album",0,1,0,2,1,2,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7181","full","2A",3.61,"Stevie Cooper","science",1,0,0,2,1,1,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7182","full","2A",4.22,"Taylor Smith","sports",1,0,0,2,1,2,"R_2c56iX6zvtxt32c","male","35 - 44","Asian","4 year degree"
"7183","full","1A",2.12,"Chris Miller","science",1,0,0,4,3,3,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7184","full","1A",5.59,"Jodie Parker","book",1,0,0,3,3,4,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7185","full","1A",4.73,"Kerry Baker","album",1,0,0,3,4,4,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7186","full","1A",6.73,"Mary Cooper","sports",1,0,0,3,3,4,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7187","full","1A",1.21,"Matthew Smith","animals",1,0,0,3,3,4,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7188","full","1A",3.61,"Stevie White","politics",1,0,0,3,3,3,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7189","full","1A",4.22,"Taylor Wright","meals",1,0,0,3,4,3,"R_22SwbKLYCYYpkdf","male","25 - 34","White","4 year degree"
"7190","full","1A",2.12,"Chris Miller","science",0,0,1,2,2,2,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7191","full","1A",5.59,"Jodie Parker","book",0,0,1,2,1,1,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7192","full","1A",4.73,"Kerry Baker","album",0,0,1,1,1,1,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7193","full","1A",6.73,"Mary Cooper","sports",0,0,1,1,1,1,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7194","full","1A",1.21,"Matthew Smith","animals",0,0,1,1,2,2,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7195","full","1A",3.61,"Stevie White","politics",0,0,1,1,1,1,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7196","full","1A",4.22,"Taylor Wright","meals",0,0,1,2,2,2,"R_yEWAEPoCiUabbLb","female","35 - 44","White","Some college"
"7197","full","3C",6.24,"Ashley Green","album",0,1,0,2,1,2,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7198","full","3C",2.61,"Emerson Baker","animals",1,0,0,1,1,2,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7199","full","3C",6.82,"Emily Brooks","politics",0,1,0,2,1,2,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7200","full","3C",5.34,"Jackie Walker","book",0,1,0,2,3,3,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7201","full","3C",1.28,"James White","sports",1,0,0,2,1,2,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7202","full","3C",4.39,"Jessie Turner","science",0,1,0,2,2,2,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7203","full","3C",3.87,"Reese Campbell","meals",0,1,0,1,2,1,"R_1MR0fVM1HR145QE","female","35 - 44","White","2 year degree"
"7204","full","3B",5.22,"Blair Hill","book",1,0,0,3,3,2,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7205","full","3B",1.24,"Brian King","animals",0,1,0,2,2,1,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7206","full","3B",5.86,"Elisha Moore","politics",0,1,0,3,2,1,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7207","full","3B",3.75,"Quinn Parker","sports",1,0,0,3,1,3,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7208","full","3B",6.78,"Rebecca Wright","meals",0,1,0,2,2,1,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7209","full","3B",4.34,"Riley Cook","science",1,0,0,3,1,1,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7210","full","3B",2.41,"Tommie Smith","album",1,0,0,5,1,3,"R_1ln5jARojWO06cM","male","45 - 54","White","Professional degree"
"7211","full","1C",6.24,"Ashley Cook","book",0,1,0,1,1,1,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7212","full","1C",2.61,"Emerson Moore","meals",0,1,0,1,1,1,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7213","full","1C",6.82,"Emily Ward","album",0,1,0,1,1,1,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7214","full","1C",5.34,"Jackie Turner","animals",0,1,0,1,1,1,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7215","full","1C",1.28,"James Green","science",1,0,0,1,1,1,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7216","full","1C",4.39,"Jessie Brooks","sports",1,0,0,1,1,1,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7217","full","1C",3.87,"Reese King","politics",1,0,0,3,3,3,"R_28H7KyGkaCGzFqj","female","35 - 44","White","Professional degree"
"7218","full","3B",5.22,"Blair Hill","book",0,1,0,2,4,3,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7219","full","3B",1.24,"Brian King","animals",1,0,0,2,3,2,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7220","full","3B",5.86,"Elisha Moore","politics",0,1,0,4,5,5,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7221","full","3B",3.75,"Quinn Parker","sports",1,0,0,3,3,4,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7222","full","3B",6.78,"Rebecca Wright","meals",0,1,0,2,3,2,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7223","full","3B",4.34,"Riley Cook","science",1,0,0,4,4,5,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7224","full","3B",2.41,"Tommie Smith","album",1,0,0,5,6,6,"R_Q9tpVjFA6JDoLW9","male","25 - 34","White","Professional degree"
"7225","full","2C",6.24,"Ashley Walker","science",0,0,1,4,1,1,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7226","full","2C",2.61,"Emerson Green","sports",0,0,1,4,1,2,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7227","full","2C",6.82,"Emily Baker","animals",0,0,1,1,1,1,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7228","full","2C",5.34,"Jackie White","meals",0,0,1,1,2,1,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7229","full","2C",1.28,"James Miller","politics",0,0,1,2,2,2,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7230","full","2C",4.39,"Jessie Cook","book",0,0,1,4,2,4,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7231","full","2C",3.87,"Reese Parker","album",0,0,1,4,4,4,"R_2VvwgPjkk8bgzdn","female","25 - 34","Asian","4 year degree"
"7232","full","1C",6.24,"Ashley Cook","book",0,1,0,2,4,5,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7233","full","1C",2.61,"Emerson Moore","meals",1,0,0,2,1,1,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7234","full","1C",6.82,"Emily Ward","album",0,1,0,2,2,6,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7235","full","1C",5.34,"Jackie Turner","animals",0,1,0,2,1,1,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7236","full","1C",1.28,"James Green","science",1,0,0,2,2,1,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7237","full","1C",4.39,"Jessie Brooks","sports",0,1,0,4,2,6,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7238","full","1C",3.87,"Reese King","politics",1,0,0,2,6,4,"R_1IorwllyqHhQ67i","male","35 - 44","White","4 year degree"
"7239","full","1B",5.22,"Blair Campbell","politics",0,1,0,2,3,4,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7240","full","1B",1.24,"Brian Walker","sports",1,0,0,3,2,3,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7241","full","1B",5.86,"Elisha Collins","album",0,1,0,2,1,3,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7242","full","1B",3.75,"Quinn Young","book",1,0,0,2,3,3,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7243","full","1B",6.78,"Rebecca Bell","animals",0,1,0,2,2,2,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7244","full","1B",4.34,"Riley Hill","meals",0,1,0,2,1,1,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7245","full","1B",2.41,"Tommie Brown","science",1,0,0,3,3,3,"R_1q2JCnctAC6ZyfQ","female","35 - 44","White","4 year degree"
"7246","full","3B",5.22,"Blair Hill","book",0,1,0,4,1,3,"R_1Cf1Aa02K0zL5Ly","male","35 - 44","White","Some college"
